# The client's own answer to "which item templates are weapons, and what does each one attack with".
# Tabula Rasa 1.16.5.0, data/game.zip (pyc stamp 2009-02-09), read 2026-09-21.
# One line per item template whose item class carries a weaponclass.lookup row - 5825 of the client's 30225.
# item_class_id: itemclass.itemTemplateItemClass[template]
# attack_action_id, attack_action_arg_id, weapon_anim_condition_code: weaponclass.lookup[class] columns 1, 2, 12
# skill_id: itemclass.itemTemplateSkillRequirement[template][0], empty when the template requires no skill
# A field is empty where the client itself holds no value. Eight classes have no anim condition code; none of
# them requires a skill, so the rule never consults it for them.
# These are the raw client fields, not a conclusion. WeaponRowAuditTests re-derives tool_type and attack_type
# from them; see WeaponRowRepairRows for the rule and its evidence.
item_template_id,item_class_id,attack_action_id,attack_action_arg_id,weapon_anim_condition_code,skill_id
47988,26955,141,6,3,24
47989,27458,141,6,3,24
47990,27961,141,6,3,24
47992,26956,141,7,3,24
47993,27459,141,7,3,24
47994,27962,141,7,3,24
47996,26957,141,7,3,24
47997,27460,141,7,3,24
47998,27963,141,7,3,24
48000,26958,141,7,3,24
48001,27461,141,7,3,24
48002,27964,141,7,3,24
48004,26959,141,7,3,24
48005,27462,141,7,3,24
48006,27965,141,7,3,24
48008,26960,141,7,3,24
48009,27463,141,7,3,24
48010,27966,141,7,3,24
48012,26961,141,7,3,24
48013,27464,141,7,3,24
48014,27967,141,7,3,24
48020,26963,141,7,3,24
48021,27466,141,7,3,24
48022,27969,141,7,3,24
48024,26971,399,2,1,67
48025,27474,399,2,1,67
48026,27977,399,2,1,67
48030,27970,399,2,1,67
48034,27971,399,2,1,67
48056,11559,399,4,1,67
48057,11559,399,4,1,67
48058,11559,399,4,1,67
48060,26978,399,4,1,67
48061,27481,399,4,1,67
48062,27984,399,4,1,67
48064,26972,399,4,1,67
48065,27475,399,4,1,67
48066,27978,399,4,1,67
48068,26973,399,4,1,67
48069,27476,399,4,1,67
48070,27979,399,4,1,67
48072,26974,399,4,1,67
48073,27477,399,4,1,67
48074,27980,399,4,1,67
48076,26975,399,4,1,67
48077,27478,399,4,1,67
48078,27981,399,4,1,67
48084,26977,399,4,1,67
48085,27480,399,4,1,67
48086,27983,399,4,1,67
48088,11581,399,5,1,67
48089,11581,399,5,1,67
48090,11581,399,5,1,67
48092,26985,399,5,1,67
48093,27488,399,5,1,67
48094,27991,399,5,1,67
48096,26979,399,5,1,67
48097,27482,399,5,1,67
48098,27985,399,5,1,67
48100,26980,399,5,1,67
48101,27483,399,5,1,67
48102,27986,399,5,1,67
48104,26981,399,5,1,67
48105,27484,399,5,1,67
48106,27987,399,5,1,67
48108,26982,399,5,1,67
48109,27485,399,5,1,67
48110,27988,399,5,1,67
48116,26984,399,5,1,67
48117,27487,399,5,1,67
48118,27990,399,5,1,67
48122,27992,399,1,1,67
48126,27993,399,1,1,67
48130,27994,399,1,1,67
48152,12949,149,5,7,22
48153,12949,149,5,7,22
48154,12949,149,5,7,22
48156,11623,149,5,7,22
48157,11623,149,5,7,22
48158,11623,149,5,7,22
48160,27036,149,5,7,22
48161,27539,149,5,7,22
48162,28042,149,5,7,22
48166,28035,149,5,7,22
48170,28036,149,5,7,22
48193,27540,149,3,7,22
48194,28043,149,3,7,22
48197,27541,149,3,7,22
48198,28044,149,3,7,22
48202,28045,149,3,7,22
48206,28046,149,3,7,22
48210,28047,149,3,7,22
48232,27048,149,4,7,22
48233,27551,149,4,7,22
48234,28054,149,4,7,22
48236,27049,149,4,7,22
48237,27552,149,4,7,22
48238,28055,149,4,7,22
48240,27050,149,4,7,22
48241,27553,149,4,7,22
48242,28056,149,4,7,22
48244,27051,149,4,7,22
48245,27554,149,4,7,22
48246,28057,149,4,7,22
48248,27052,149,4,7,22
48249,27555,149,4,7,22
48250,28058,149,4,7,22
48252,27053,149,4,7,22
48253,27556,149,4,7,22
48254,28059,149,4,7,22
48256,27054,149,4,7,22
48257,27557,149,4,7,22
48258,28060,149,4,7,22
48260,27055,149,4,7,22
48261,27558,149,4,7,22
48262,28061,149,4,7,22
48268,27057,149,4,7,22
48269,27560,149,4,7,22
48270,28063,149,4,7,22
48272,27059,149,1,7,22
48273,27562,149,1,7,22
48274,28065,149,1,7,22
48276,27060,149,1,7,22
48277,27563,149,1,7,22
48278,28066,149,1,7,22
48280,27061,149,1,7,22
48281,27564,149,1,7,22
48282,28067,149,1,7,22
48284,27062,149,1,7,22
48285,27565,149,1,7,22
48286,28068,149,1,7,22
48288,27063,149,1,7,22
48289,27566,149,1,7,22
48290,28069,149,1,7,22
48292,27064,149,1,7,22
48293,27567,149,1,7,22
48294,28070,149,1,7,22
48296,27065,149,1,7,22
48297,27568,149,1,7,22
48298,28071,149,1,7,22
48300,27066,149,1,7,22
48301,27569,149,1,7,22
48302,28072,149,1,7,22
48308,27068,149,1,7,22
48309,27571,149,1,7,22
48310,28074,149,1,7,22
48312,27070,398,1,3,55
48313,27573,398,1,3,55
48314,28076,398,1,3,55
48318,28077,398,1,3,55
48322,28078,398,1,3,55
48344,11759,398,2,3,55
48345,11759,398,2,3,55
48346,11759,398,2,3,55
48348,27085,398,2,3,55
48349,27588,398,2,3,55
48350,28091,398,2,3,55
48352,27079,398,2,3,55
48353,27582,398,2,3,55
48354,28085,398,2,3,55
48356,27080,398,2,3,55
48357,27583,398,2,3,55
48358,28086,398,2,3,55
48360,27081,398,2,3,55
48361,27584,398,2,3,55
48362,28087,398,2,3,55
48364,27082,398,2,3,55
48365,27585,398,2,3,55
48366,28088,398,2,3,55
48372,27084,398,2,3,55
48373,27587,398,2,3,55
48374,28090,398,2,3,55
48376,11781,398,3,3,55
48377,11781,398,3,3,55
48378,11781,398,3,3,55
48380,27092,398,3,3,55
48381,27595,398,3,3,55
48382,28098,398,3,3,55
48384,27086,398,3,3,55
48385,27589,398,3,3,55
48386,28092,398,3,3,55
48388,27087,398,3,3,55
48389,27590,398,3,3,55
48390,28093,398,3,3,55
48392,27088,398,3,3,55
48393,27591,398,3,3,55
48394,28094,398,3,3,55
48396,27089,398,3,3,55
48397,27592,398,3,3,55
48398,28095,398,3,3,55
48404,27091,398,3,3,55
48405,27594,398,3,3,55
48406,28097,398,3,3,55
48408,8154,1,170,1,1
48409,8154,1,170,1,1
48410,8154,1,170,1,1
48412,11800,1,170,1,1
48413,11800,1,170,1,1
48414,11800,1,170,1,1
48416,11804,1,170,1,1
48417,11804,1,170,1,1
48418,11804,1,170,1,1
48420,8156,1,170,1,1
48421,8156,1,170,1,1
48422,8156,1,170,1,1
48426,28099,1,170,1,1
48430,28100,1,170,1,1
48452,8173,1,135,1,1
48453,8173,1,135,1,1
48454,8173,1,135,1,1
48457,27603,1,135,1,1
48458,28106,1,135,1,1
48461,27604,1,135,1,1
48462,28107,1,135,1,1
48466,28108,1,135,1,1
48470,28109,1,135,1,1
48474,28110,1,135,1,1
48496,8136,1,67,1,1
48497,8136,1,67,1,1
48498,8136,1,67,1,1
48501,27613,1,67,1,1
48502,28116,1,67,1,1
48505,27614,1,67,1,1
48506,28117,1,67,1,1
48510,28118,1,67,1,1
48514,28119,1,67,1,1
48518,28120,1,67,1,1
48541,27623,1,133,1,1
48542,28126,1,133,1,1
48545,27624,1,133,1,1
48546,28127,1,133,1,1
48549,27625,1,133,1,1
48550,28128,1,133,1,1
48554,28129,1,133,1,1
48558,28130,1,133,1,1
48562,28131,1,133,1,1
48584,8116,1,181,1,1
48585,8116,1,181,1,1
48586,8116,1,181,1,1
48588,11918,1,181,1,1
48589,11918,1,181,1,1
48590,11918,1,181,1,1
48592,11922,1,181,1,1
48593,11922,1,181,1,1
48594,11922,1,181,1,1
48598,28137,1,181,1,1
48602,28138,1,181,1,1
48606,28139,1,181,1,1
48628,27139,249,1,7,58
48629,27642,249,1,7,58
48630,28145,249,1,7,58
48634,28146,249,1,7,58
48638,28147,249,1,7,58
48660,11973,249,2,7,58
48661,11973,249,2,7,58
48662,11973,249,2,7,58
48664,27154,249,2,7,58
48665,27657,249,2,7,58
48666,28160,249,2,7,58
48668,27148,249,2,7,58
48669,27651,249,2,7,58
48670,28154,249,2,7,58
48672,27149,249,2,7,58
48673,27652,249,2,7,58
48674,28155,249,2,7,58
48676,27150,249,2,7,58
48677,27653,249,2,7,58
48678,28156,249,2,7,58
48680,27151,249,2,7,58
48681,27654,249,2,7,58
48682,28157,249,2,7,58
48688,27153,249,2,7,58
48689,27656,249,2,7,58
48690,28159,249,2,7,58
48692,11995,249,3,7,58
48693,11995,249,3,7,58
48694,11995,249,3,7,58
48696,27161,249,3,7,58
48697,27664,249,3,7,58
48698,28167,249,3,7,58
48700,27155,249,3,7,58
48701,27658,249,3,7,58
48702,28161,249,3,7,58
48704,27156,249,3,7,58
48705,27659,249,3,7,58
48706,28162,249,3,7,58
48708,27157,249,3,7,58
48709,27660,249,3,7,58
48710,28163,249,3,7,58
48712,27158,249,3,7,58
48713,27661,249,3,7,58
48714,28164,249,3,7,58
48720,27160,249,3,7,58
48721,27663,249,3,7,58
48722,28166,249,3,7,58
48744,27168,140,1,5,40
48745,27671,140,1,5,40
48746,28174,140,1,5,40
48748,27169,140,1,5,40
48749,27672,140,1,5,40
48750,28175,140,1,5,40
48752,27170,140,1,5,40
48753,27673,140,1,5,40
48754,28176,140,1,5,40
48760,27172,140,1,5,40
48761,27675,140,1,5,40
48762,28178,140,1,5,40
48764,27174,140,3,5,40
48765,27677,140,3,5,40
48766,28180,140,3,5,40
48768,27175,140,3,5,40
48769,27678,140,3,5,40
48770,28181,140,3,5,40
48772,27176,140,3,5,40
48773,27679,140,3,5,40
48774,28182,140,3,5,40
48780,27178,140,3,5,40
48781,27681,140,3,5,40
48782,28184,140,3,5,40
48784,27180,140,2,5,40
48785,27683,140,2,5,40
48786,28186,140,2,5,40
48788,27181,140,2,5,40
48789,27684,140,2,5,40
48790,28187,140,2,5,40
48792,27182,140,2,5,40
48793,27685,140,2,5,40
48794,28188,140,2,5,40
48800,27184,140,2,5,40
48802,28190,140,2,5,40
48824,12054,1,168,2,1
48825,12054,1,168,2,1
48826,12054,1,168,2,1
48828,12058,1,168,2,1
48829,12058,1,168,2,1
48830,12058,1,168,2,1
48832,8247,1,168,2,1
48833,8247,1,168,2,1
48834,8247,1,168,2,1
48838,28198,1,168,2,1
48842,28199,1,168,2,1
48865,12084,1,136,2,1
48866,12084,1,136,2,1
48869,27703,1,136,2,1
48870,28206,1,136,2,1
48874,28207,1,136,2,1
48878,28208,1,136,2,1
48882,28209,1,136,2,1
48905,12114,1,68,2,1
48906,12114,1,68,2,1
48909,27713,1,68,2,1
48910,28216,1,68,2,1
48914,28217,1,68,2,1
48918,28218,1,68,2,1
48922,28219,1,68,2,1
48945,27723,1,134,2,1
48946,28226,1,134,2,1
48949,27724,1,134,2,1
48950,28227,1,134,2,1
48954,28228,1,134,2,1
48958,28229,1,134,2,1
48962,28230,1,134,2,1
48984,12172,1,182,2,1
48985,12172,1,182,2,1
48986,12172,1,182,2,1
48988,12176,1,182,2,1
48989,12176,1,182,2,1
48990,12176,1,182,2,1
48994,28237,1,182,2,1
48998,28238,1,182,2,1
49002,28239,1,182,2,1
49024,27247,141,8,4,24
49025,27750,141,8,4,24
49026,28253,141,8,4,24
49030,28246,141,8,4,24
49034,28247,141,8,4,24
49058,28254,141,2,4,24
49062,28255,141,2,4,24
49066,28256,141,2,4,24
49088,27257,141,9,4,24
49089,27760,141,9,4,24
49090,28263,141,9,4,24
49092,27258,141,9,4,24
49093,27761,141,9,4,24
49094,28264,141,9,4,24
49096,27259,141,9,4,24
49097,27762,141,9,4,24
49098,28265,141,9,4,24
49100,27260,141,9,4,24
49101,27763,141,9,4,24
49102,28266,141,9,4,24
49104,27261,141,9,4,24
49105,27764,141,9,4,24
49106,28267,141,9,4,24
49108,27262,141,9,4,24
49109,27765,141,9,4,24
49110,28268,141,9,4,24
49116,27264,141,9,4,24
49117,27767,141,9,4,24
49120,27266,141,1,4,24
49121,27769,141,1,4,24
49122,28272,141,1,4,24
49124,27267,141,1,4,24
49125,27770,141,1,4,24
49126,28273,141,1,4,24
49128,27268,141,1,4,24
49129,27771,141,1,4,24
49130,28274,141,1,4,24
49132,27269,141,1,4,24
49133,27772,141,1,4,24
49134,28275,141,1,4,24
49136,27270,141,1,4,24
49137,27773,141,1,4,24
49138,28276,141,1,4,24
49140,27271,141,1,4,24
49141,27774,141,1,4,24
49142,28277,141,1,4,24
49148,27273,141,1,4,24
49149,27776,141,1,4,24
49150,28279,141,1,4,24
49152,27275,141,10,4,24
49153,27778,141,10,4,24
49154,28281,141,10,4,24
49156,27276,141,10,4,24
49157,27779,141,10,4,24
49158,28282,141,10,4,24
49160,27277,141,10,4,24
49161,27780,141,10,4,24
49162,28283,141,10,4,24
49164,27278,141,10,4,24
49165,27781,141,10,4,24
49166,28284,141,10,4,24
49168,27279,141,10,4,24
49169,27782,141,10,4,24
49170,28285,141,10,4,24
49172,27280,141,10,4,24
49173,27783,141,10,4,24
49174,28286,141,10,4,24
49180,27282,141,10,4,24
49181,27785,141,10,4,24
49182,28288,141,10,4,24
49184,8370,1,185,3,1
49185,8370,1,185,3,1
49186,8370,1,185,3,1
49189,27796,1,185,3,1
49190,28299,1,185,3,1
49193,27787,1,185,3,1
49194,28290,1,185,3,1
49198,28291,1,185,3,1
49202,28292,1,185,3,1
49206,28293,1,185,3,1
49228,8298,1,122,3,1
49229,8298,1,122,3,1
49230,8298,1,122,3,1
49232,12392,1,122,3,1
49233,12392,1,122,3,1
49234,12392,1,122,3,1
49236,12396,1,122,3,1
49237,12396,1,122,3,1
49238,12396,1,122,3,1
49240,7492,1,122,3,1
49241,7492,1,122,3,1
49242,7492,1,122,3,1
49246,28306,1,122,3,1
49250,28300,1,122,3,1
49272,8316,1,123,3,1
49273,8316,1,123,3,1
49274,8316,1,123,3,1
49276,12422,1,123,3,1
49277,12422,1,123,3,1
49278,12422,1,123,3,1
49280,12426,1,123,3,1
49281,12426,1,123,3,1
49282,12426,1,123,3,1
49284,7490,1,123,3,1
49285,7490,1,123,3,1
49286,7490,1,123,3,1
49290,28313,1,123,3,1
49294,28307,1,123,3,1
49316,8352,1,147,3,1
49317,8352,1,147,3,1
49318,8352,1,147,3,1
49321,27820,1,147,3,1
49322,28323,1,147,3,1
49325,27811,1,147,3,1
49326,28314,1,147,3,1
49330,28315,1,147,3,1
49334,28316,1,147,3,1
49338,28317,1,147,3,1
49361,27821,1,121,3,1
49362,28324,1,121,3,1
49365,27822,1,121,3,1
49366,28325,1,121,3,1
49369,27823,1,121,3,1
49370,28326,1,121,3,1
49374,28327,1,121,3,1
49378,28328,1,121,3,1
49382,28329,1,121,3,1
49404,8334,1,66,3,1
49405,8334,1,66,3,1
49406,8334,1,66,3,1
49408,12510,1,66,3,1
49409,12510,1,66,3,1
49410,12510,1,66,3,1
49413,27841,1,66,3,1
49414,28344,1,66,3,1
49418,28336,1,66,3,1
49422,28337,1,66,3,1
49426,28338,1,66,3,1
49488,27349,1,128,15,23
49489,27852,1,128,15,23
49490,28355,1,128,15,23
49492,27350,1,128,15,23
49493,27853,1,128,15,23
49494,28356,1,128,15,23
49496,27351,1,128,15,23
49497,27854,1,128,15,23
49498,28357,1,128,15,23
49504,27353,1,128,15,23
49505,27856,1,128,15,23
49506,28359,1,128,15,23
49508,27354,1,129,15,23
49509,27857,1,129,15,23
49510,28360,1,129,15,23
49512,27355,1,129,15,23
49513,27858,1,129,15,23
49514,28361,1,129,15,23
49516,27356,1,129,15,23
49517,27859,1,129,15,23
49518,28362,1,129,15,23
49524,27358,1,129,15,23
49525,27861,1,129,15,23
49526,28364,1,129,15,23
49528,27359,1,132,15,23
49529,27862,1,132,15,23
49530,28365,1,132,15,23
49532,27360,1,132,15,23
49533,27863,1,132,15,23
49534,28366,1,132,15,23
49536,27361,1,132,15,23
49537,27864,1,132,15,23
49538,28367,1,132,15,23
49544,27363,1,132,15,23
49545,27866,1,132,15,23
49546,28369,1,132,15,23
49568,27369,230,2,2,50
49569,27872,230,2,2,50
49570,28375,230,2,2,50
49572,27370,230,2,2,50
49573,27873,230,2,2,50
49574,28376,230,2,2,50
49576,27371,230,2,2,50
49577,27874,230,2,2,50
49578,28377,230,2,2,50
49584,27373,230,2,2,50
49585,27876,230,2,2,50
49586,28379,230,2,2,50
49588,27375,230,3,2,50
49589,27878,230,3,2,50
49590,28381,230,3,2,50
49592,27376,230,3,2,50
49593,27879,230,3,2,50
49594,28382,230,3,2,50
49596,27377,230,3,2,50
49597,27880,230,3,2,50
49598,28383,230,3,2,50
49604,27379,230,3,2,50
49605,27882,230,3,2,50
49606,28385,230,3,2,50
49608,27381,230,4,2,50
49609,27884,230,4,2,50
49610,28387,230,4,2,50
49612,27382,230,4,2,50
49613,27885,230,4,2,50
49614,28388,230,4,2,50
49616,27383,230,4,2,50
49617,27886,230,4,2,50
49618,28389,230,4,2,50
49624,27385,230,4,2,50
49625,27888,230,4,2,50
49626,28391,230,4,2,50
49628,27387,230,1,2,50
49629,27890,230,1,2,50
49630,28393,230,1,2,50
49632,27388,230,1,2,50
49633,27891,230,1,2,50
49634,28394,230,1,2,50
49636,27389,230,1,2,50
49637,27892,230,1,2,50
49638,28395,230,1,2,50
49644,27391,230,1,2,50
49645,27894,230,1,2,50
49646,28397,230,1,2,50
49648,27393,230,5,2,50
49649,27896,230,5,2,50
49650,28399,230,5,2,50
49652,27394,230,5,2,50
49653,27897,230,5,2,50
49654,28400,230,5,2,50
49656,27395,230,5,2,50
49657,27898,230,5,2,50
49658,28401,230,5,2,50
49664,27397,230,5,2,50
49665,27900,230,5,2,50
49666,28403,230,5,2,50
50326,24828,1,133,17,
50334,27030,149,5,7,22
50337,27148,249,2,7,58
50338,26972,399,4,1,67
50341,27234,1,182,2,1
50342,27080,398,2,3,55
50435,25082,418,2,6,82
50436,25083,418,3,6,82
50437,25084,418,4,6,82
50438,25085,418,5,6,82
50439,25086,418,1,6,82
50440,25087,179,1,4,31
50441,25088,399,1,1,67
50442,25089,149,3,7,22
50443,25090,149,4,7,22
50444,25091,149,1,7,22
50445,25092,398,1,3,55
50446,25093,249,1,7,58
50447,25094,140,5,5,40
50448,25095,140,1,5,40
50449,25096,140,3,5,40
50450,25097,140,2,5,40
50451,25098,140,4,5,40
50452,25099,141,2,4,24
50453,25100,141,9,4,24
50454,25101,141,1,4,24
50455,25102,141,10,4,24
50456,25103,1,121,3,1
50457,25104,230,2,2,50
50458,25105,230,3,2,50
50459,25106,230,4,2,50
50460,25107,230,1,2,50
50461,25108,230,5,2,50
50463,26901,418,2,6,82
50464,27404,418,2,6,82
50465,27907,418,2,6,82
50467,26907,418,3,6,82
50468,27410,418,3,6,82
50469,27913,418,3,6,82
50471,26913,418,4,6,82
50472,27416,418,4,6,82
50473,27919,418,4,6,82
50475,26919,418,5,6,82
50476,27422,418,5,6,82
50477,27925,418,5,6,82
50479,26925,418,1,6,82
50480,27428,418,1,6,82
50481,27931,418,1,6,82
50483,27019,179,1,4,31
50484,27522,179,1,4,31
50485,28025,179,1,4,31
50487,26994,399,1,1,67
50488,27497,399,1,1,67
50489,28000,399,1,1,67
50491,27047,149,3,7,22
50492,27550,149,3,7,22
50493,28053,149,3,7,22
50495,27058,149,4,7,22
50496,27561,149,4,7,22
50497,28064,149,4,7,22
50499,27069,149,1,7,22
50500,27572,149,1,7,22
50501,28075,149,1,7,22
50503,27078,398,1,3,55
50504,27581,398,1,3,55
50505,28084,398,1,3,55
50507,27147,249,1,7,58
50508,27650,249,1,7,58
50509,28153,249,1,7,58
50511,27167,140,5,5,40
50512,27670,140,5,5,40
50513,28173,140,5,5,40
50515,27173,140,1,5,40
50516,27676,140,1,5,40
50517,28179,140,1,5,40
50519,27179,140,3,5,40
50520,27682,140,3,5,40
50521,28185,140,3,5,40
50523,27185,140,2,5,40
50524,27688,140,2,5,40
50525,28191,140,2,5,40
50527,27191,140,4,5,40
50528,27694,140,4,5,40
50529,28197,140,4,5,40
50531,27199,1,168,2,1
50532,27702,1,168,2,1
50533,28205,1,168,2,1
50535,27209,1,136,2,1
50536,27712,1,136,2,1
50537,28215,1,136,2,1
50539,27219,1,68,2,1
50540,27722,1,68,2,1
50541,28225,1,68,2,1
50542,6073,1,134,2,1
50544,27733,1,134,2,1
50545,28236,1,134,2,1
50546,27239,1,182,2,1
50547,27742,1,182,2,1
50548,28245,1,182,2,1
50550,27256,141,2,4,24
50551,27759,141,2,4,24
50552,28262,141,2,4,24
50554,27265,141,9,4,24
50555,27768,141,9,4,24
50556,28271,141,9,4,24
50558,27274,141,1,4,24
50559,27777,141,1,4,24
50560,28280,141,1,4,24
50562,27283,141,10,4,24
50563,27786,141,10,4,24
50564,28289,141,10,4,24
50566,27329,1,121,3,1
50567,27832,1,121,3,1
50568,28335,1,121,3,1
50570,27374,230,2,2,50
50571,27877,230,2,2,50
50572,28380,230,2,2,50
50574,27380,230,3,2,50
50575,27883,230,3,2,50
50576,28386,230,3,2,50
50578,27386,230,4,2,50
50579,27889,230,4,2,50
50580,28392,230,4,2,50
50582,27392,230,1,2,50
50583,27895,230,1,2,50
50584,28398,230,1,2,50
50586,27398,230,5,2,50
50587,27901,230,5,2,50
50588,28404,230,5,2,50
96194,27892,230,1,2,50
96195,27501,179,2,4,31
96196,27569,149,1,7,22
96197,27620,1,67,1,1
96198,27420,418,5,6,82
96199,27647,249,1,7,58
96200,27756,141,2,4,24
96201,27600,1,170,1,1
96202,28817,147,5,17,14
96203,12929,172,169,17,
96204,12893,172,168,14,
96205,28817,147,5,17,14
96206,27494,399,1,1,67
96207,28164,249,3,7,58
96208,28088,398,2,3,55
96209,28050,149,3,7,22
96218,27873,230,2,2,50
96219,27684,140,2,5,40
96220,27773,141,1,4,24
96221,27828,1,121,3,1
96226,27653,249,2,7,58
96227,27592,398,3,3,55
96228,27518,179,1,4,31
96229,27654,249,2,7,58
96230,27578,398,1,3,55
96231,27838,1,66,3,1
96232,27699,1,168,2,1
96240,27630,1,133,1,1
96244,27816,1,147,3,1
96259,27739,1,182,2,1
96267,27500,179,2,4,31
96268,27691,140,4,5,40
96269,27848,1,177,15,23
96270,27592,398,3,3,55
96271,27518,179,1,4,31
96275,28030,179,4,4,31
96282,27885,230,4,2,50
96290,27500,179,2,4,31
96297,27485,399,5,1,67
96313,28400,230,5,2,50
96314,27619,1,67,1,1
96315,27535,149,5,7,22
96316,27463,141,7,3,24
96324,27507,179,3,4,31
96328,27499,179,2,4,31
96329,27447,141,5,3,24
96330,27578,398,1,3,55
96331,27653,249,2,7,58
96332,27470,399,2,1,67
96333,27672,140,1,5,40
96334,27858,1,129,15,23
96335,27591,398,3,3,55
96336,27527,179,4,4,31
96349,27665,140,5,5,40
96350,27483,399,5,1,67
96351,27499,179,2,4,31
96352,27798,1,122,3,1
96360,27884,230,4,2,50
96361,27672,140,1,5,40
96362,27652,249,2,7,58
96363,27483,399,5,1,67
96364,27890,230,1,2,50
96365,27847,1,177,15,23
96366,27476,399,4,1,67
96367,27738,1,182,2,1
96368,27885,230,4,2,50
96369,27493,399,1,1,67
96370,27698,1,168,2,1
96371,27557,149,4,7,22
96379,27412,418,4,6,82
96380,27678,140,3,5,40
96381,27493,399,1,1,67
96386,27645,249,1,7,58
96387,27577,398,1,3,55
96388,27534,149,5,7,22
96389,27729,1,134,2,1
96394,27683,140,2,5,40
96395,27698,1,168,2,1
96396,27577,398,1,3,55
96397,27629,1,133,1,1
96398,28266,141,9,4,24
96399,28080,398,1,3,55
96400,28156,249,2,7,58
96401,27987,399,5,1,67
96402,27484,399,5,1,67
96403,27577,398,1,3,55
96404,27763,141,9,4,24
96405,27499,179,2,4,31
96414,27874,230,2,2,50
96415,27425,418,1,6,82
96416,27456,141,6,3,24
96417,27501,179,2,4,31
96418,27880,230,3,2,50
96419,27494,399,1,1,67
96420,27838,1,66,3,1
96421,27456,141,6,3,24
96912,28803,147,1,17,14
96915,27050,149,4,7,22
96916,27275,141,10,4,24
96918,27201,1,136,2,1
96921,27565,149,1,7,22
96924,27122,1,133,1,1
96925,27554,149,4,7,22
96932,27482,399,5,1,67
96934,28813,147,5,17,14
96940,27049,149,4,7,22
96944,28722,198,3,14,14
96950,28148,249,1,7,58
96952,27020,179,4,4,31
96953,27021,179,4,4,31
96954,28161,249,3,7,58
96961,27320,1,121,3,1
96970,27029,149,5,7,22
96973,27192,1,168,2,1
96983,27071,398,1,3,55
96984,26948,141,6,3,24
96989,28246,141,8,4,24
96990,27524,179,4,4,31
96992,28801,147,1,17,14
96994,28283,141,10,4,24
96995,12766,258,14,14,14
96997,28740,147,1,17,14
96998,27038,149,3,7,22
97001,27589,398,3,3,55
97004,12761,258,14,14,14
97006,26987,399,1,1,67
97008,25832,172,168,14,
97009,27566,149,1,7,22
97011,27011,179,1,4,31
97014,28783,198,3,14,14
97017,27285,1,185,3,1
97022,27726,1,134,2,1
97023,25831,172,168,14,
97024,27308,1,147,3,1
97026,27321,1,121,3,1
97028,28811,147,5,17,14
97031,27319,1,121,3,1
97034,27444,141,5,3,24
97037,25830,172,168,14,
97038,27122,1,133,1,1
97042,26926,141,3,3,24
97043,27221,1,134,2,1
97045,27111,1,67,1,1
97046,27201,1,136,2,1
97054,28773,198,1,14,14
97055,27131,1,181,1,1
97056,27284,1,185,3,1
97060,28220,1,68,2,1
97089,27643,249,1,7,58
97091,27753,141,2,4,24
97092,26986,399,1,1,67
97096,27985,399,5,1,67
97098,27139,249,1,7,58
97099,27994,399,1,1,67
97100,28147,249,1,7,58
97102,27011,179,1,4,31
97104,27020,179,4,4,31
97107,27140,249,1,7,58
97110,27211,1,68,2,1
97114,27728,1,134,2,1
97116,27202,1,136,2,1
97119,27727,1,134,2,1
97120,27826,1,121,3,1
97121,27715,1,68,2,1
97122,27331,1,66,3,1
97124,28130,1,133,1,1
97125,28200,1,168,2,1
97127,28139,1,181,1,1
97130,27805,1,123,3,1
97140,27050,149,4,7,22
97141,27248,141,2,4,24
97147,28029,179,4,4,31
97150,27956,141,6,3,24
97157,28058,149,4,7,22
97161,27009,179,1,4,31
97162,27037,149,3,7,22
97165,27101,1,135,1,1
97168,27011,179,1,4,31
97170,27011,179,1,4,31
97172,27515,179,1,4,31
97173,27515,179,1,4,31
97178,27542,149,3,7,22
97179,28001,179,2,4,31
97180,27051,149,4,7,22
97181,27012,179,1,4,31
97182,27582,398,2,3,55
97185,27574,398,1,3,55
97187,26964,399,2,1,67
97189,27948,141,5,3,24
97190,27948,141,5,3,24
97192,27525,179,4,4,31
97193,26926,141,3,3,24
97194,27459,141,7,3,24
97196,27467,399,2,1,67
97197,27467,399,2,1,67
97198,27467,399,2,1,67
97199,27467,399,2,1,67
97200,27467,399,2,1,67
97201,27467,399,2,1,67
97202,27467,399,2,1,67
97203,27468,399,2,1,67
97204,27469,399,2,1,67
97205,27475,399,4,1,67
97206,27476,399,4,1,67
97207,27985,399,5,1,67
97208,27483,399,5,1,67
97209,27986,399,5,1,67
97210,27489,399,1,1,67
97211,27489,399,1,1,67
97212,27489,399,1,1,67
97213,27490,399,1,1,67
97214,27490,399,1,1,67
97215,27490,399,1,1,67
97216,27490,399,1,1,67
97217,27490,399,1,1,67
97218,27490,399,1,1,67
97219,27994,399,1,1,67
97220,27491,399,1,1,67
97222,27532,149,5,7,22
97223,27021,179,4,4,31
97224,27644,249,1,7,58
97225,27659,249,3,7,58
97229,27543,149,3,7,22
97230,27140,249,1,7,58
97232,27476,399,4,1,67
97237,27139,249,1,7,58
97238,26926,141,3,3,24
97239,27482,399,5,1,67
97241,27659,249,3,7,58
97245,27122,1,133,1,1
97246,26948,141,6,3,24
97249,28154,249,2,7,58
97250,27451,141,6,3,24
97251,27070,398,1,3,55
97252,27071,398,1,3,55
97253,27071,398,1,3,55
97254,27071,398,1,3,55
